Ticker,Name,Weight,Shares,Price
600236 CH Equity,Guangxi Guiguan Electric Power Co Ltd,0.105048,7882.377802,5.94
600875 CH Equity,Dongfang Electric Corp Ltd,0.10481,2779.00113,16.81
603568 CH Equity,WEIMING,0.104721,1694.21343,27.55
600763 CH Equity,Topchoice Medical Corp,0.104311,320.64,145
601698 CH Equity,China Satellite Communications Co Ltd,0.103475,4000,11.53
600160 CH Equity,Zhejiang Juhua Co Ltd,0.102426,2699.746081,16.91
600418 CH Equity,JAC,0.102362,2184.009791,20.89
600563 CH Equity,Xiamen Faratronic Co Ltd,0.101972,225,202
688536 CH Equity,3peak Inc,0.10099,80.235848,561
600383 CH Equity,Gemdale Corp,0.100681,4514.583572,9.94
601799 CH Equity,"Xingyu Co.,Ltd",0.099911,285.679419,155.88
600026 CH Equity,COSCO SHIP ENGY,0.099555,3474.776395,12.77
601021 CH Equity,Spring Airlines Co Ltd,0.098203,916.462713,47.76
603198 CH Equity,Anhui Yingjia Distillery Co Ltd,0.097857,800,54.52
601155 CH Equity,Seazen Holdings Co Ltd,0.096696,2263.586139,19.04
605358 CH Equity,Hangzhou Lion Electronics Co Ltd,0.096581,676.848359,63.6
600606 CH Equity,Greenland Holdings Corp Ltd,0.095857,14054.21831,3.04
600219 CH Equity,Shandong Nanshan Aluminum Co Ltd,0.095719,11950.48152,3.57
688819 CH Equity,Tianneng Battery Group Co Ltd,0.095223,972.1,43.66
600141 CH Equity,Hubei Xingfa Chemicals Group Co Ltd,0.094907,1111.724663,38.05
603893 CH Equity,Rockchip Electronics Co Ltd,0.094863,417.3472,101.31
601377 CH Equity,Industrial Securities Co Ltd,0.094806,6696.671674,6.31
688777 CH Equity,Zhejiang Supcon Technology Co Ltd,0.094558,496.823,84.83
689009 CH Equity,Ninebot Ltd,0.093218,715.12141,58.1
601699 CH Equity,lu'an EED,0.092283,2991.4092,13.75
603345 CH Equity,Anjoy Foods Group Co Ltd,0.09223,293.294232,140.16
600549 CH Equity,Xiamen Tungsten Co Ltd,0.090795,1418.4592,28.53
603596 CH Equity,Bethel Automotive Safety Systems Co Ltd,0.089718,408.4607,97.9
603899 CH Equity,Shanghai M&G Stationery Inc,0.089696,926.93305,43.13
688180 CH Equity,Shanghai Junshi Biosciences Co Ltd,0.089622,691.461,57.77
688099 CH Equity,Amlogic Shanghai Co Ltd,0.089232,411.12,96.74
601231 CH Equity,USISH,0.08887,2210.393238,17.92
601878 CH Equity,Zheshang Securities Co Ltd,0.088838,3878.168795,10.21
601236 CH Equity,Hongta Securities Co Ltd,0.08847,4716.787742,8.36
600885 CH Equity,Hongfa Technology Co Ltd,0.087748,1042.666173,37.51
601808 CH Equity,China Oilfield Services Ltd,0.087676,2960.468,13.2
600378 CH Equity,CTYC,0.08728,919.229657,42.32
600332 CH Equity,BAIYUNSHAN PH,0.086837,1405.890949,27.53
600298 CH Equity,Angel Yeast Co Ltd,0.08663,832.692943,46.37
600061 CH Equity,SDIC Capital Co Ltd,0.086351,6425.302701,5.99
600487 CH Equity,Hengtong Optic-electric Co Ltd,0.086335,2362.210486,16.29
600862 CH Equity,Avic Aviation High-Technology Co Ltd,0.085512,1393.049107,27.36
600183 CH Equity,Shengyi Technology Co Ltd,0.085138,2315.264608,16.39
688009 CH Equity,CHINA CRSC,0.084912,8621.018,4.39
601233 CH Equity,Tongkun Group Co Ltd,0.084876,2411.119493,15.69
688538 CH Equity,Everdisplay Optronics Shanghai Co Ltd,0.084763,13889.63319,2.72
688188 CH Equity,Shanghai Friendess Electronic Technology,0.084732,145.601101,259.38
688561 CH Equity,Qi An Xin Technology Group Inc,0.084275,682.082124,55.07
601058 CH Equity,Sailun Group Co Ltd,0.084197,3063.484772,12.25
601966 CH Equity,Shandong Linglong Tyre Co Ltd,0.084084,1484.246913,25.25
600372 CH Equity,China Avionics Systems Co Ltd,0.084057,1928.214265,19.43
600157 CH Equity,Wintime Energy Co Ltd,0.083744,22217.76415,1.68
688567 CH Equity,Farasis Energy Gan Zhou Co Ltd,0.083355,1070.669685,34.7
600499 CH Equity,Keda Industrial Group Co Ltd,0.083042,1888.419929,19.6
688301 CH Equity,iRay Technology Co Ltd,0.082605,72.547826,507.5
603868 CH Equity,flyco,0.082573,435.6,84.49
603816 CH Equity,Jason Furniture Hangzhou Co Ltd,0.082427,821.891519,44.7
688516 CH Equity,Wuxi Autowell Technology Co Ltd,0.082086,98.67,370.8
601216 CH Equity,JUNZHENG,0.081974,8438.01739,4.33
600399 CH Equity,Fushun Special Steel Co Ltd,0.08159,1972.1,18.44
600489 CH Equity,Zhongjin Gold Corp Ltd,0.081131,4847.312564,7.46
600027 CH Equity,Huadian Power International Corp Ltd,0.080664,8152.624615,4.41
603939 CH Equity,Yifeng Pharmacy Chain Co Ltd,0.080065,718.60973,49.66
600362 CH Equity,Jiangxi Copper Co Ltd,0.079246,2075.247405,17.02
600392 CH Equity,Shenghe Resources Holding Co Ltd,0.079125,1752.82657,20.12
603737 CH Equity,Skshu Paint Co Ltd,0.078934,376.437486,93.46
600482 CH Equity,China Shipbuilding Industry Group Power,0.078484,2160.682115,16.19
600988 CH Equity,Chifeng Jilong Gold Mining Co Ltd,0.078359,1663.911378,20.99
603456 CH Equity,Zhejiang Jiuzhou Pharmaceutical Co Ltd,0.078286,834.36113,41.82
600486 CH Equity,Jiangsu Yangnong Chemical Co Ltd,0.077998,309.898907,112.18
688778 CH Equity,XTC New Energy Materials Xiamen Co Ltd,0.077919,251.572267,138.05
603077 CH Equity,Sichuan Hebang Biotechnology Co Ltd,0.077868,8831.250228,3.93
688598 CH Equity,KBC Corp Ltd,0.076521,92.179373,370
688385 CH Equity,Shanghai Fudan Microelectronics Group Co,0.076461,530.172,64.28
600873 CH Equity,Meihua Holdings Group Co Ltd,0.076056,3098.619928,10.94
601696 CH Equity,BOC International China Co Ltd,0.075915,2778,12.18
600733 CH Equity,BAIC BluePark New Energy Technology Co L,0.075894,4287.31013,7.89
600779 CH Equity,Sichuan Swellfun Co Ltd,0.075756,488.365048,69.14
688116 CH Equity,Jiangsu Cnano Technology Co Ltd,0.075435,232.229186,144.78
600161 CH Equity,BTBP,0.075197,1647.809538,20.34
601991 CH Equity,DATANG POWER,0.074814,12396.08911,2.69
600079 CH Equity,Humanwell Healthcare Group Co Ltd,0.074708,1633.071908,20.39
600985 CH Equity,Huaibei Mining Holdings Co Ltd,0.074702,2481.035925,13.42
688690 CH Equity,Suzhou Nanomicro Technology Co Ltd,0.074604,400.145948,83.1
601108 CH Equity,Caitong Securities Co Ltd,0.074077,4643.73008,7.11
688521 CH Equity,Verisilicon Microelectronics Shanghai Co,0.073875,495.887148,66.4
603529 CH Equity,AIMA Technology Group Co Ltd,0.07387,574.700004,57.29
601636 CH Equity,Zhuzhou Kibing Group Co Ltd,0.07365,2686.308363,12.22
600673 CH Equity,Guangdong HEC Technology Holding Co Ltd,0.073503,3013.897259,10.87
688006 CH Equity,Zhejiang HangKe Technology Inc Co,0.071973,404.733,79.26
603882 CH Equity,Guangzhou Kingmed Diagnostics Group Co L,0.071795,465.791275,68.7
601555 CH Equity,SooChow Securities Co Ltd,0.071341,5007.502651,6.35
600352 CH Equity,Zhejiang Longsheng Group Co Ltd,0.071313,3253.33186,9.77
601933 CH Equity,Yonghui Superstores Co Ltd,0.070652,9075.036993,3.47
600153 CH Equity,Xiamen C & D Inc,0.070419,2977.85183,10.54
600416 CH Equity,Xiangtan Electric Manufacturing Co Ltd,0.070404,1154.9519,27.17
688017 CH Equity,Leader Harmonious Drive Systems Co Ltd,0.070351,168.58338,186
603876 CH Equity,Jiangsu Dingsheng New Energy Materials C,0.070349,489.162257,64.1
601990 CH Equity,Nanjing Securities Co Ltd,0.070218,3686.361034,8.49
600655 CH Equity,YYTM,0.07009,3890.382974,8.03
603267 CH Equity,Beijing Yuanliu Hongyuan Electronic Tech,0.069844,232.404,133.95
600517 CH Equity,State Grid Yingda Co Ltd,0.069795,5718.435744,5.44
600546 CH Equity,SCIE,0.069742,1982.45614,15.68
601077 CH Equity,Chongqing Rural Commercial Bank Co Ltd,0.069446,8843.663959,3.5
688169 CH Equity,Beijing Roborock Technology Co Ltd,0.069439,93.528834,330.91
601880 CH Equity,Liaoning Port Co Ltd,0.069279,18828.34982,1.64
600109 CH Equity,Sinolink Securities Co Ltd,0.069271,3724.35931,8.29
600521 CH Equity,Zhejiang Huahai Pharmaceutical Co Ltd,0.069196,1495.703146,20.62
603236 CH Equity,Quectel Wireless Solutions Co Ltd,0.068574,188.982076,161.73
600004 CH Equity,Baiyun Airport,0.068552,2366.718283,12.91
603707 CH Equity,NANJING KING-FRIEND BIOCHEMICAL PHARMACE,0.068284,1617.166526,18.82
603589 CH Equity,Anhui Kouzi Distillery Co Ltd,0.068062,600,50.56
603517 CH Equity,Juewei Food Co Ltd,0.067707,614.616995,49.1
688202 CH Equity,Shanghai Medicilon Inc,0.067647,86.916299,346.9
600848 CH Equity,Shanghai Lingang Holdings Corp Ltd,0.066654,2393.912273,12.41
600481 CH Equity,Shuangliang Eco-Energy Systems Co Ltd,0.066374,1627.255808,18.18
603233 CH Equity,DaShenLin Pharmaceutical Group Co Ltd,0.065757,949.115713,30.88
603826 CH Equity,Fujian Kuncai Material Technology Co Ltd,0.0653,468,62.19
600177 CH Equity,Youngor Group Co Ltd,0.064701,4628.902973,6.23
688200 CH Equity,Beijing Huafeng Test & Control Technolog,0.064555,61.49421,467.9
600916 CH Equity,China National Gold Group Gold Jewellery,0.064077,1680,17
600377 CH Equity,Jiangsu Expressway Co Ltd,0.063951,3815.7475,7.47
601666 CH Equity,Pingdingshan Tianan Coal Mining Co Ltd,0.063943,2315.215955,12.31
601298 CH Equity,Qingdao Port International Co Ltd,0.063876,5392.075,5.28
603026 CH Equity,SHANDONG SHIDA SHENGHUA,0.063754,202.68,140.2
600663 CH Equity,LJZ,0.063643,2933.46144,9.67
600705 CH Equity,AVIC Industry-Finance Holdings Co Ltd,0.063641,8919.974627,3.18
601677 CH Equity,Henan Mingtai Al Industrial Co Ltd,0.063209,965.819783,29.17
600497 CH Equity,Yunnan Chihong Zinc&Germanium Co Ltd,0.062711,5091.291568,5.49
688256 CH Equity,Cambricon Technologies Corp Ltd,0.06258,400.81465,69.59
600032 CH Equity,Zhejiang Provincial New Energy Investmen,0.062534,2080,13.4
601577 CH Equity,Bank of Changsha Co Ltd,0.062167,4021.553754,6.89
600338 CH Equity,Tibet Summit Resources Co Ltd,0.062128,914.210168,30.29
603160 CH Equity,Shenzhen Goodix Technology Co Ltd,0.061962,458.449914,60.24
601958 CH Equity,Jinduicheng Molybdenum Co Ltd,0.061823,3226.6044,8.54
600536 CH Equity,China National Software & Service Co Ltd,0.061777,659.994117,41.72
600641 CH Equity,Shanghai Wanye Enterprises Co Ltd,0.061467,957.930404,28.6
601156 CH Equity,Eastern Air Logistics Co Ltd,0.061442,1587.555556,17.25
600642 CH Equity,Shenergy Co Ltd,0.061385,4912.038316,5.57
600456 CH Equity,Baoji Titanium Industry Co Ltd,0.061176,477.777539,57.07
600415 CH Equity,YIWU CCC,0.061108,5491.274176,4.96
603658 CH Equity,Autobio Diagnostics Co Ltd,0.061046,586.272256,46.41
603885 CH Equity,Juneyao Airlines Co Ltd,0.060787,1966.144157,13.78
600038 CH Equity,AVICOPTER PLC,0.060705,589.476716,45.9
600872 CH Equity,JonJee Hi-tech,0.060698,796.637194,33.96
600956 CH Equity,China Suntien Green Energy Corp Ltd,0.060584,2348.088677,11.5
600516 CH Equity,Fangda Carbon New Material Co Ltd,0.059517,3805.970368,6.97
605111 CH Equity,Wuxi NCE Power Co Ltd,0.059463,199.9494,132.55
603565 CH Equity,Shanghai Zhonggu Logistics Co Ltd,0.059246,1418.961556,18.61
601168 CH Equity,Western Mining Co Ltd,0.059079,2383,11.05
600143 CH Equity,Kingfa Sci & Tech Co Ltd,0.058839,2573.622343,10.19
601866 CH Equity,COSCO SHIPPING Development Co Ltd,0.058701,9910.477301,2.64
603218 CH Equity,Riyue Heavy Industry Co Ltd,0.058614,967.593089,27
601198 CH Equity,Dongxing Securities Co Ltd,0.058599,3232.44552,8.08
600699 CH Equity,Ningbo Joyson Electronic Corp,0.058258,1368.084624,18.98
601456 CH Equity,Guolian Securities Co Ltd,0.057998,2389.133168,10.82
600906 CH Equity,Caida Securities Co Ltd,0.05788,3245,7.95
603786 CH Equity,Keboda Technology Co Ltd,0.05781,400.1,64.4
600118 CH Equity,China Spacesat Co Ltd,0.05773,1182.489135,21.76
688276 CH Equity,Changchun BCHT Biotechnology Co Ltd,0.057418,412.840698,61.99
601179 CH Equity,China XD Electric Co Ltd,0.057387,5125.882352,4.99
601162 CH Equity,Tianfeng Securities Co Ltd,0.057161,8665.757464,2.94
600021 CH Equity,Shanghai Electric Power Co Ltd,0.056624,2816.743645,8.96
600968 CH Equity,CNOOC Energy Technology & Services Ltd,0.056332,10165.1042,2.47
600871 CH Equity,Sinopec Oilfield Service Corp,0.056322,13569.37855,1.85
601158 CH Equity,Chongqing Water Group Co Ltd,0.056108,4800,5.21
600350 CH Equity,Shandong Hi-speed Co Ltd,0.056023,4811.165857,5.19
601016 CH Equity,CECEP Wind-Power Corp,0.056013,5013.160039,4.98
600299 CH Equity,Bluestar Adisseo Co,0.055839,2681.901273,9.28
603305 CH Equity,Ningbo Xusheng Auto Technology Co Ltd,0.055689,625.853875,39.66
600559 CH Equity,Hebei Hengshui Laobaigan Liquor Co Ltd,0.055659,914.747444,27.12
600369 CH Equity,Southwest Securities Co Ltd,0.055312,6645.109124,3.71
