Ticker,Name,Weight,Shares,Price
CLGT IS Equity,Colgate-Palmolive India Ltd,0.265078,122.393535,1585.7
VEDL IS Equity,Vedanta Ltd,0.259642,741.56267,256.35
CCRI IS Equity,Container Corp Of India Ltd,0.258563,274.182427,690.45
BHFC IS Equity,Bharat Forge Ltd,0.24995,256.073748,714.65
BANDHAN IS Equity,Bandhan Bank Ltd,0.240769,644.303474,273.6
YES IS Equity,Yes Bank Ltd,0.237149,11274.72884,15.4
GPL IS Equity,Godrej Properties Ltd,0.230169,125.094305,1347.15
BIL IS Equity,Balkrishna Industries Ltd,0.22854,77.326876,2163.8999
ACC IS Equity,ACC Ltd,0.228476,75.114905,2227
JSP IS Equity,Jindal Steel & Power Ltd,0.221026,408.035239,396.6
BRGR IS Equity,Berger Paints India Ltd,0.221021,242.830872,666.4
IRCTC IS Equity,Indian Railway Catering & Tourism Corp L,0.220657,240,673.15
MRF IS Equity,MRF Ltd,0.217572,1.908514,83466.6016
PLNG IS Equity,Petronet LNG Ltd,0.21609,750.000044,210.95
TRP IS Equity,Torrent Pharmaceuticals Ltd,0.213963,101.533152,1542.9
MOTHERSO IS Equity,Samvardhana Motherson International Ltd,0.210138,1263.173695,121.8
HPCL IS Equity,Hindustan Petroleum Corp Ltd,0.209292,638.346755,240.05
ARBP IS Equity,Aurobindo Pharma Ltd,0.203293,263.672374,564.5
LPC IS Equity,Lupin Ltd,0.187072,204.473094,669.85
MUTH IS Equity,Muthoot Finance Ltd,0.185376,120.403362,1127.25
BIOS IS Equity,Biocon Ltd,0.179899,420.21,313.45
INDUSTOW IS Equity,Indus Towers Ltd,0.178381,673.734238,193.85
IGL IS Equity,Indraprastha Gas Ltd,0.163403,315,379.8
AUBANK IS Equity,AU Small Finance Bank Ltd,0.138739,157.450016,645.15
ZOMATO IS Equity,Zomato Ltd,0.120311,1574.386555,55.95
