Ticker,Name,Weight,Shares,Price
PE02208 US Equity,Siguler Guff/NJ Developing Markets LP,--,1,--
PEF9257 US Equity,HarbourVest Partners IX LP,--,1,--
PEF5355 US Equity,Thompson Street Capital Partners III LP,--,1,--
PEF0647 US Equity,Long Wharf Real Estate Partners IV LP,--,1,--
PE25527 US Equity,Aberdeen Standard U.S. Private Equity IX,--,1,--
PE28773 US Equity,Accel-KKR Growth Capital Partners IV LP,--,1,--
PE11014 LN Equity,Babson Capital Global Special Situations,--,1,--
PE26548 US Equity,Bain Capital Special Situations Asia II,--,1,--
PE19002 US Equity,Barings Asset-Based Income Fund LP,--,1,--
PEF0621 US Equity,MHR Institutional Partners IV LP,--,1,--
PE26023 US Equity,Barings Emerging Generation Fund LP,--,1,--
PE27818 US Equity,Dragoneer Opportunities Fund VI LP,--,1,--
PE05340 US Equity,GoldenTree Structured Products Opportuni,--,1,--
PE20380 US Equity,Graham Partners V LP,--,1,--
PE25056 US Equity,Invesco Credit Partners Fund II LP,--,1,--
PE21454 US Equity,KKR Dislocation Opportunities Fund LP,--,1,--
PE24405 US Equity,Kayne Anderson Real Estate Partners VI L,--,1,--
PEF8802 AU Equity,Macquarie Global Infrastructure Fund,--,1,--
PE00207 CN Equity,Onex Partners IV LP,--,1,--
PE22917 US Equity,PEG Global Private Equity IX LP,--,1,--
PE27193 JY Equity,Quinbrook Infrastructure Partners III Ne,--,1,--
PE28723 US Equity,SK Capital Partners VI LP,--,1,--
PE22866 US Equity,SSC Partners II LP,--,1,--
PE03121 US Equity,Northwood Real Estate Partners LP Series,--,1,--
PE15743 US Equity,NJ Roark Co-Invest Fund III LLC,--,1,--
PE05934 SW Equity,Crown Europe Middle Market II PLC,--,1,--
PEF8502 US Equity,Mesa West Core Lending Fund LP,--,1,--
PEF5918 US Equity,Weathergage Venture Capital II LP,--,1,--
PE03425 US Equity,Vista Equity Partners Fund V LP,--,1,--
PEF4755 US Equity,Value Enhancement Fund V LP,--,1,--
PEF6552 LN Equity,TransEuropean IV LP,--,1,--
PE08634 LN Equity,TransEuropean V LP,--,1,--
PE00444 US Equity,JP Morgan European Corporate Finance III,--,1,--
PE10425 US Equity,JP Morgan European Corporate Finance Ins,--,1,--
PE01754 US Equity,JP Morgan European Corporate Finance Pri,--,1,--
PEF9513 US Equity,SPC Partners IV LP,--,1,--
PEF6525 US Equity,SPC Partners V LP,--,1,--
PE04451 US Equity,Hall Capital III LP,--,1,--
PEF5862 US Equity,Greenspring Global Partners V LP,--,1,--
PEF1406 US Equity,Graham Partners Investments III LP,--,1,--
PEF1419 US Equity,GS Distressed Opportunities Fund III LP,--,1,--
PEF0066 US Equity,Sentinel Real Estate Fund,--,1,--
PE02568 US Equity,Warburg Pincus Energy Fund LP,--,1,--
PE00644 US Equity,FS Equity Partners VII LP,--,1,--
PE02840 US Equity,Wheelock Street Real Estate Fund II LP,--,1,--
PE01848 US Equity,NGP Natural Resources XI LP,--,1,--
PE03120 US Equity,Hammes Partners II LP,--,1,--
PEF3796 US Equity,Oaktree Real Estate Opportunities Fund V,--,1,--
PEF4952 US Equity,Ascend Ventures II LP,--,1,--
PE03504 LN Equity,AnaCap Financial Partners III LP,--,1,--
PE03747 NO Equity,HitecVision VII LP,--,1,--
PE04941 US Equity,JP Morgan India Property Fund LP,--,1,--
PE00094 US Equity,Northwood Real Estate Partners 2012 LP,--,1,--
PE09877 US Equity,Dyal Capital Partners II LP,--,1,--
PEF9581 US Equity,Transportation Resource Partners III LP,--,1,--
PE03638 US Equity,True North Real Estate Fund III LP,--,1,--
PE05241 US Equity,Sculptor Real Estate Fund III LP,--,1,--
PEF0641 US Equity,Harbert United States Real Estate Fund V,--,1,--
PE05375 US Equity,Hellman & Friedman Capital Partners VIII,--,1,--
PE03262 US Equity,JLL Partners Fund VII LP,--,1,--
PE09086 US Equity,Blackstone Property Partners LP,--,1,--
PE07480 KY Equity,Real Estate Capital Asia Partners IV LP,--,1,--
PE02159 US Equity,Siguler Guff Distressed Real Estate Oppo,--,1,--
PE03772 US Equity,TSSP Adjacent Opportunities Partners LP,--,1,--
PE07401 US Equity,Meridian Realty Partners II LP,--,1,--
PE08657 US Equity,Francisco Partners IV LP,--,1,--
PE02360 US Equity,Vista Co-Investment Fund,--,1,--
PE00616 US Equity,Lubert-Adler Real Estate Fund VII LP,--,1,--
PE09018 US Equity,EnCap Energy Capital Fund X LP,--,1,--
PE10600 LN Equity,BlueBay Direct Lending Fund II SLP,--,1,--
PE08353 US Equity,Blackstone Capital Partners VII LP,--,1,--
PE09057 US Equity,Blackstone Real Estate Partners VIII LP,--,1,--
PE01846 US Equity,Aether Real Assets II LP,--,1,--
PE02889 US Equity,Aether Real Assets I LP,--,1,--
PE05701 US Equity,Adams Street Co-Investment Fund III LP,--,1,--
PE09861 US Equity,TCW Direct Lending Fund VI,--,1,--
PE09737 HK Equity,RRJ Capital III LP,--,1,--
PE09363 US Equity,KSL Capital Partners IV LP,--,1,--
PE06067 US Equity,Top Tier Venture Velocity Fund LP,--,1,--
PE11116 HK Equity,Squadron Asia Pacific Fund I LP,--,1,--
PE10342 US Equity,Oaktree Opportunities Fund X LP,--,1,--
PEF1440 US Equity,Colony Distressed Credit and Special Sit,--,1,--
PE02044 US Equity,CBRE US Core Partners LP,--,1,--
PE08119 US Equity,ArcLight Energy Partners Fund VI LP,--,1,--
PE07268 US Equity,Blackstone Tactical Opportunities Fund I,--,1,--
PE05640 LN Equity,Charterhouse Capital Partners X LP,--,1,--
PE10394 US Equity,Long Wharf Real Estate Partners V LP,--,1,--
PE09041 US Equity,Almanac Realty Securities VII LP,--,1,--
PE08257 US Equity,Blackstone Energy Partners II LP,--,1,--
PE08679 LN Equity,Coller International Partners VII LP,--,1,--
PEF0299 US Equity,HarbourVest VIII LP,--,1,--
PE05935 SW Equity,Crown Asia-Pacific Private Equity II PLC,--,1,--
PE09851 US Equity,OrbiMed Royalty Opportunities Fund II LP,--,1,--
PE09522 US Equity,TPG Growth Equity III LP,--,1,--
PE04310 US Equity,TPG Real Estate Equity II LP,--,1,--
PE10830 US Equity,Excellere Capital Fund III LP,--,1,--
PE09190 US Equity,FLAG Private Equity VI LP,--,1,--
PE09156 US Equity,Adams Street 2015 Global Fund LP,--,1,--
PE01203 US Equity,Odyssey Investment Partners Fund V LP,--,1,--
PEF2251 US Equity,OrbiMed Royalty Opportunities Fund LP,--,1,--
PE08166 US Equity,Goldentree Distressed Fund 2014 LP,--,1,--
PE10174 US Equity,American Industrial Partners Capital Fun,--,1,--
PE02297 US Equity,Ares European Real Estate Fund IV LP,--,1,--
PE10225 US Equity,Audax Mezzanine Fund IV LP,--,1,--
PE08757 US Equity,Brookfield Capital Partners IV LP,--,1,--
PE11323 US Equity,Cerberus Institutional Real Estate Partn,--,1,--
PE08350 US Equity,Kennedy Wilson Real Estate Fund V LP,--,1,--
PE18814 US Equity,Global Infrastructure Partners IV LP,--,1,--
