Ticker,Name,Weight,Shares,Price
TGT UN Equity,Target Corp,0.199055,462.639,169.67
CCI UN Equity,Crown Castle Inc,0.198699,430.999,181.8
SYK UN Equity,Stryker Corp,0.195091,350.971,219.2
VRTX UW Equity,Vertex Pharmaceuticals Inc,0.19159,255.442,295.77
BX UN Equity,Blackstone Inc,0.19137,699.14,107.94
TJX UN Equity,TJX Cos Inc/The,0.187461,1172.836,63.03
CSX UW Equity,CSX Corp,0.187405,2169.75,34.06
BDX UN Equity,Becton Dickinson and Co,0.185974,283.638,258.56
CME UW Equity,CME Group Inc,0.180237,358.241,198.4
PGR UN Equity,Progressive Corp/The,0.178784,583.193,120.89
WM UN Equity,Waste Management Inc,0.178754,414.479,170.07
PNC UN Equity,PNC Financial Services Group Inc/The,0.177206,412.367,169.46
NOC UN Equity,Northrop Grumman Corp,0.175457,146.236,473.14
LRCX UW Equity,Lam Research Corp,0.173717,138.406,494.95
MU UW Equity,Micron Technology Inc,0.173461,1114.058,61.4
TFC UN Equity,Truist Financial Corp,0.171398,1327.885,50.9
D UN Equity,Dominion Energy Inc,0.168739,810.09,82.14
CL UN Equity,Colgate-Palmolive Co,0.168482,826.979,80.34
REGN UW Equity,Regeneron Pharmaceuticals Inc,0.168438,103.544,641.49
ITW UN Equity,Illinois Tool Works Inc,0.167519,309.487,213.45
EQIX UW Equity,Equinix Inc,0.163246,90.738,709.46
USB UN Equity,US Bancorp,0.162719,1340.445,47.87
EW UN Equity,Edwards Lifesciences Corp,0.162483,616.928,103.86
EOG UN Equity,EOG Resources Inc,0.161458,584.181,108.99
FISV UW Equity,Fiserv Inc,0.160569,594.323,106.54
ATVI UW Equity,Activision Blizzard Inc,0.159176,775.798,80.91
AON UN Equity,Aon PLC,0.15864,210.125,297.72
EL UN Equity,Estee Lauder Cos Inc/The,0.15839,229.21,272.5
UBER UN Equity,Uber Technologies Inc,0.156984,1887.364,32.8
HUM UN Equity,Humana Inc,0.155622,126.272,486
NSC UN Equity,Norfolk Southern Corp,0.155149,237.535,257.57
F UN Equity,Ford Motor Co,0.154735,3936.671,15.5
FIS UN Equity,Fidelity National Information Services I,0.154325,609.299,99.88
MRNA UW Equity,Moderna Inc,0.151654,343.167,174.27
BSX UN Equity,Boston Scientific Corp,0.151303,1425.351,41.86
ETN UN Equity,Eaton Corp PLC,0.150989,398.698,149.34
APD UN Equity,Air Products and Chemicals Inc,0.148971,221.156,265.63
ICE UN Equity,Intercontinental Exchange Inc,0.148229,551.185,106.05
SHW UN Equity,Sherwin-Williams Co/The,0.147642,238.868,243.74
DG UN Equity,Dollar General Corp,0.147336,228.393,254.39
