Ticker,Name,Weight,Shares,Price
SUPN UQ Equity,Supernus Pharmaceuticals Inc,0.159262,57.568056,31.64
DAWN UW Equity,Day One Biopharmaceuticals Inc,0.158578,77.50573,23.4
SIGA UQ Equity,SIGA Technologies Inc,0.156462,78.038952,22.93
RXRX UW Equity,Recursion Pharmaceuticals Inc,0.151769,176.578297,9.83
ISEE UW Equity,IVERIC bio Inc,0.149481,125.475118,13.625
AMPH UW Equity,Amphastar Pharmaceuticals Inc,0.147942,52.628108,32.15
RVNC UQ Equity,Revance Therapeutics Inc,0.147505,78.428566,21.51
AGIO UW Equity,Agios Pharmaceuticals Inc,0.145602,59.050784,28.2
PCVX UW Equity,Vaxcyte Inc,0.144748,62.849876,26.34
SANA UW Equity,Sana Biotechnology Inc,0.144064,204.421596,8.06
GMAB UW Equity,Genmab A/S,0.141697,45.496023,35.62
RGNX UW Equity,REGENXBIO Inc,0.141132,46.489179,34.72
PRTA UW Equity,Prothena Corp PLC,0.140047,50.447132,31.75
BLU UW Equity,BELLUS Health Inc,0.138492,132.878555,11.92
SWTX UW Equity,SpringWorks Therapeutics Inc,0.135183,53.2575,29.03
ENTA UW Equity,Enanta Pharmaceuticals Inc,0.131579,22.323866,67.41
NGM UW Equity,NGM Biopharmaceuticals Inc,0.131007,85.422311,17.54
FGEN UW Equity,FibroGen Inc,0.126431,100.554862,14.38
SNDX UW Equity,Syndax Pharmaceuticals Inc,0.12628,60.606461,23.83
DSGN UW Equity,Design Therapeutics Inc,0.123115,60.121588,23.42
GOSS UW Equity,Gossamer Bio Inc,0.121494,101.128679,13.74
ARQT UW Equity,Arcutis Biotherapeutics Inc,0.120557,55.417604,24.88
EDIT UW Equity,Editas Medicine Inc,0.119475,73.980491,18.47
MORF UQ Equity,Morphic Holding Inc,0.119373,41.246224,33.1
KDNY UW Equity,Chinook Therapeutics Inc,0.119363,66.397946,20.56
MDGL UW Equity,Madrigal Pharmaceuticals Inc,0.118692,18.433814,73.64
AUPH UQ Equity,Aurinia Pharmaceuticals Inc,0.113739,152.767209,8.515
ERAS UW Equity,Erasca Inc,0.110128,131.33663,9.59
IMGN UW Equity,ImmunoGen Inc,0.109941,237.690832,5.29
CRNX UW Equity,Crinetics Pharmaceuticals Inc,0.109619,57.667856,21.74
ACRS UW Equity,Aclaris Therapeutics Inc,0.10742,71.761098,17.12
MRUS UQ Equity,Merus NV,0.107116,46.93768,26.1
DCPH UW Equity,Deciphera Pharmaceuticals Inc,0.106955,71.367282,17.14
RCKT UQ Equity,Rocket Pharmaceuticals Inc,0.104483,70.959215,16.84
KURA UW Equity,Kura Oncology Inc,0.104462,71.819517,16.635
ME UW Equity,23andMe Holding Co,0.104022,276.350612,4.305
RYTM UQ Equity,Rhythm Pharmaceuticals Inc,0.102104,54.3137,21.5
MNKD UQ Equity,MannKind Corp,0.101631,272.211663,4.27
ALEC UW Equity,Alector Inc,0.100625,88.730873,12.97
GRFS UW Equity,Grifols SA,0.097418,124.487239,8.95
PLRX UW Equity,Pliant Therapeutics Inc,0.097224,50.634726,21.96
INVA UW Equity,Innoviva Inc,0.095634,75.120192,14.56
CHRS UQ Equity,Coherus Biosciences Inc,0.093792,83.445458,12.855
REPL UW Equity,Replimune Group Inc,0.092994,52.886995,20.11
RNA UQ Equity,Avidity Biosciences Inc,0.091494,53.634297,19.51
ITOS UQ Equity,iTeos Therapeutics Inc,0.091067,38.305303,27.19
KROS UQ Equity,Keros Therapeutics Inc,0.090464,25.904525,39.94
QURE UW Equity,uniQure NV,0.086293,50.276191,19.63
INBX UQ Equity,Inhibrx Inc,0.08498,42.073934,23.1
NKTR UW Equity,Nektar Therapeutics,0.084786,200.763833,4.83
AVXL UW Equity,Anavex Life Sciences Corp,0.084183,83.430375,11.54
CSTL UQ Equity,Castle Biosciences Inc,0.084019,28.30367,33.95
NRIX UQ Equity,Nurix Therapeutics Inc,0.083873,48.446727,19.8
COGT UW Equity,Cogent Biosciences Inc,0.083286,68.675461,13.87
STOK UW Equity,Stoke Therapeutics Inc,0.08317,42.238164,22.52
RLMD UW Equity,Relmada Therapeutics Inc,0.083008,32.323679,29.37
TIL UW Equity,Instil Bio Inc,0.082244,139.350836,6.75
SGMO UW Equity,Sangamo Therapeutics Inc,0.080315,158.097588,5.81
GERN UW Equity,Geron Corp,0.076475,406.807523,2.15
MIRM UQ Equity,Mirum Pharmaceuticals Inc,0.075055,34.425419,24.935
ALVR UW Equity,Allovir Inc,0.074878,100.043049,8.56
YMAB UW Equity,Y-mAbs Therapeutics Inc,0.074776,47.118863,18.15
PMVP UW Equity,PMV Pharmaceuticals Inc,0.073312,49.119138,17.07
NKTX UW Equity,Nkarta Inc,0.072802,52.169551,15.96
SEER UW Equity,Seer Inc,0.072312,62.939479,13.14
MRSN UW Equity,Mersana Therapeutics Inc,0.072299,104.535944,7.91
HCM UW Equity,HUTCHMED China Ltd,0.071865,57.8809,14.2
NUVL UW Equity,Nuvalent Inc,0.071846,46.214149,17.78
ATAI UQ Equity,ATAI Life Sciences NV,0.071116,173.235679,4.695
GLPG UW Equity,Galapagos NV,0.07077,14.851073,54.5
NSTG UQ Equity,NanoString Technologies Inc,0.070074,50.026382,16.02
TCDA UW Equity,Tricida Inc,0.070042,59.736201,13.41
BCYC UW Equity,Bicycle Therapeutics PLC,0.068125,27.463585,28.37
TBPH UQ Equity,Theravance Biopharma Inc,0.067569,82.036168,9.42
RAPT UQ Equity,RAPT Therapeutics Inc,0.066599,31.950053,23.84
IGMS UW Equity,IGM Biosciences Inc,0.066024,29.531104,25.57
AVIR UW Equity,Atea Pharmaceuticals Inc,0.064926,89.733935,8.275
IPSC UW Equity,Century Therapeutics Inc,0.064832,63.428063,11.69
RETA UQ Equity,Reata Pharmaceuticals Inc,0.064536,33.997422,21.71
ANAB UW Equity,AnaptysBio Inc,0.064307,30.37857,24.21
CARA UQ Equity,Cara Therapeutics Inc,0.063432,57.759917,12.56
COLL UW Equity,Collegium Pharmaceutical Inc,0.063359,36.616013,19.79
ACET UQ Equity,Adicet Bio Inc,0.062807,43.116169,16.66
KOD UQ Equity,Kodiak Sciences Inc,0.0612,55.994939,12.5
KNTE UW Equity,Kinnate Biopharma Inc,0.061046,47.398503,14.73
IMVT UW Equity,Immunovant Inc,0.059561,125.449782,5.43
DYN UW Equity,Dyne Therapeutics Inc,0.059484,55.671487,12.22
MCRB UW Equity,Seres Therapeutics Inc,0.059366,133.654282,5.08
CGEM UW Equity,Cullinan Oncology Inc,0.059083,48.265991,14
IDYA UW Equity,Ideaya Biosciences Inc,0.057351,41.645599,15.75
KZR UW Equity,Kezar Life Sciences Inc,0.057048,65.115123,10.02
AMRN UQ Equity,Amarin Corp PLC,0.05679,425.902402,1.525
CCCC UW Equity,C4 Therapeutics Inc,0.056516,52.593008,12.29
VNDA UQ Equity,Vanda Pharmaceuticals Inc,0.055896,60.883868,10.5
AVTE UQ Equity,Aerovate Therapeutics Inc,0.055393,26.3092,24.08
INO UW Equity,Inovio Pharmaceuticals Inc,0.054824,246.857497,2.54
MXCT UW Equity,MaxCyte Inc,0.054543,109.438531,5.7
CDXS UW Equity,Codexis Inc,0.053695,70.383856,8.725
JANX UQ Equity,Janux Therapeutics Inc,0.053393,44.867584,13.61
IMGO UW Equity,Imago Biosciences Inc,0.053093,36.360027,16.7
CRBU UW Equity,Caribou Biosciences Inc,0.053089,65.427471,9.28
AERI UQ Equity,Aerie Pharmaceuticals Inc,0.052969,52.405215,11.56
PTGX UQ Equity,Protagonist Therapeutics Inc,0.052501,52.441,11.45
ALT UQ Equity,Altimmune Inc,0.052459,46.581255,12.88
FMTX UQ Equity,Forma Therapeutics Holdings Inc,0.052033,51.523273,11.55
RPTX UW Equity,Repare Therapeutics Inc,0.049785,45.153055,12.61
BVS UW Equity,Bioventus Inc,0.049729,66.133231,8.6
ALXO UW Equity,ALX Oncology Holdings Inc,0.048956,43.845389,12.77
SRRK UW Equity,Scholar Rock Holding Corp,0.048751,55.644177,10.02
EOLS UQ Equity,Evolus Inc,0.048171,60.408863,9.12
EWTX UW Equity,Edgewise Therapeutics Inc,0.048027,53.432025,10.28
LXRX UW Equity,Lexicon Pharmaceuticals Inc,0.04802,197.909409,2.775
GTHX UW Equity,G1 Therapeutics Inc,0.04773,46.02746,11.86
